id,title,author,release_date
50428,"John Leech's Pictures of Life and Character, Volume 2 (of 3)",John Leech,2015
56385,Jonah's Luck,Fergus Hume,2018
26281,Happy-Thought Hall,F. C. Burnand,2008
37437,The Wanderer (Volume 1 of 5),Fanny Burney,2011
54190,The Spirit of the School,Ralph Henry Barbour,2017
21753,The Norsemen in the West,R.M. Ballantyne,2007
20766,The Autobiography of Methuselah,John Kendrick Bangs,2007
3430,The Suitors of Yvonne,Raphael Sabatini,2002
21971,A Son Of The Sun,Jack London,2007
45832,"La araña negra, t. 4/9",Vicente Blasco Ibáñez,2014
1999,Crome Yellow,Aldous Huxley,1999
20262,La Princesse De ClÃ¨ves,Mme de La Fayette,2007
19403,Murder at Bridge,Anne Austin,2006
51602,Plumfieldin pojat,Louisa M. Alcott,2016
34975,Whispering Walls,Mildred A. Wirt,2011
158,Emma,Jane Austen,1994
7194,"The Adventures of Tom Sawyer, Part 2.",Mark Twain (Samuel Clemens),2004
32270,The Golden Skull,John Blaine,2010
40358,Salta,Juan Carlos Dávalos,2012
53178,Stories and Sketches,Various,2016
33065,The Indian Drum,William MacHarg,2010
26111,In A New World,Horatio Alger,2008
58980,A Witch in Time,Herb Williams,2019
8137,The Girls of Central High Aiding the Red Cross,Gertrude W. Morrison,2005
30313,The Preacher of Cedar Mountain,Ernest Thompson Seton,2009
50019,Mestari Olavin häät,Carl Georg Starbäck,2015
22195,"Little Tora, The Swedish Schoolmistress and Other Stories",Mrs. Woods Baker,2007
13857,La reine Margot - Tome II,"Alexandre Dumas, Père",2004
24145,Doktoro Jekyll kaj Sinjoro Hyde,Robert Louis Stevenson,2008
12151,Back to Back,W.W. Jacobs,2004
46653,The Slave of the Mine,Bracebridge Hemyng,2014
5149,The Gold of the Gods,Arthur B. Reeve,2004
25181,Castel Gavone,Anton Giulio Barrili,2008
54771,A Prince of Swindlers,Guy Boothby,2017
47562,The Putnam Hall Encampment,Arthur M. Winfield,2014
60446,Norah of Billabong,Mary Grant Bruce,2019
76,"Adventures of Huckleberry Finn, Complete",Mark Twain (Samuel Clemens),2006
31578,Room Number 3,Anna Katharine Green,2010
16805,The Jungle Fugitives,Edward S. Ellis,2005
30914,The Corner House Girls Growing Up,Grace Brooks Hill,2010
59516,The Scamperers,Charles A. Stearns,2019
1285,The Water Goats and Other Troubles,Ellis Parker Butler,1998
32716,Cancer World,Harry Warner,2010
54708,Camperdown,Mary Griffith,2017
56411,St. Andrews Ghost Stories,William Thomas Linskill,2018
2029,Lahoma,John Breckinridge Ellis,2000
39578,The Broncho Rider Boys on the Wyoming Trail,Frank Fowler,2012
58957,KarlsschÃ¼ler und Dichter,Anton Ohorn,2019
25875,The Woman from Outside,Hulbert Footner,2008
13384,The Covered Wagon,Emerson Hough,2004
57358,"Hawk's Nest, or The Last of the Cahoonshees.",James M. Allerton,2018
22225,Mary Louise in the Country,L. Frank Baum (AKA Edith Van Dyne),2007
57147,Scott Burton and the Timber Thieves,Edward G. Cheyney,2018
60209,"The Bear Family at Home, and How the Circus Came to Visit Them",Curtis D. Wilbur,2019
48460,Matkustus maan keskipisteeseen,Jules Verne,2015
29544,Jolly Sally Pendleton,Laura Jean Libbey,2009
27154,"Fibble, D. D.",Irvin Shrewsbury Cobb,2008
27732,City Crimes,Greenhorn,2009
1065,The Raven,Edgar Allan Poe,2010
16858,"Wit, Humor, Reason, Rhetoric, Prose, Poetry and Story Woven into Eight Popular Lectures",George W. Bain,2005
32930,A Gallant Grenadier,F.S. Brereton,2010
8457,Frenzied Fiction,Stephen Leacock,2005
24973,The Sun King,Gaston Derreaux,2008
46236,The Red Widow,William Le Queux,2014
18891,Dot and the Kangaroo,Ethel C. Pedley,2006
43952,The Lonely Unicorn,Alec Waugh,2013
59587,Corbow's Theory,Lee Wallot,2019
50608,Wide World Magazine,Various,2015
32972,Unknown,Unknown,0
51698,The Little Man Who Wasn't Quite,William W. Stuart,2016
40266,The Punster's Pocket-book,Charles Molloy Westmacott,2012
40520,The Soul Stealer,Cyril Arthur Edward Ranger Gull,2012
32618,Monsoons of Death,Gerald Vance,2010
36934,In the Days of the Guild,Louise Lamprey,2011
47620,"At His Gates, Vol. 3(of 3)",Margaret Oliphant,2014
49799,The Boy Scouts with the Red Cross,Robert Shaler,2015
51306,A Dog Day,Walter Emanuel,2016
13499,Two Little Savages,Ernest Thompson Seton,2004
55233,Causes amusantes et connues,Robert Estienne,2017
545,At the Earth's Core,Edgar Rice Burroughs,1996
22662,The Mummy's Foot,Théophile Gautier,2007
59982,The Human Element,Leo Kelley,2019
1099,The Riverman,Stewart Edward White,1997
1552,Unknown,Unknown,0
46176,The Knights of the Round Table,William Henry Frost,2014
50133,The Dunwich Horror,H. P. Lovecraft,2015
55884,Kustaa II Aadolf ja hänen aikalaisensa I: Kuningas Jumalan armosta,Louise Stjernström,2017
41089,The Sign of the Stranger,William Le Queux,2012
57825,Jimmy Drury: Candid Camera Detective,David O'Hara,2018
35972,For the School Colours,Angela Brazil,2011
1184,The Count of Monte Cristo,"Alexandre Dumas, pÃ¨re",2008
38742,The Corner House Girls Under Canvas,Grace Brooks Hill,2012
45974,Ken Ward in the Jungle,Zane Grey,2014
20629,Torchy As A Pa,Sewell Ford,2007
53085,The Nine of Hearts,B. L. Farjeon,2016
58974,Our Town,Jerome Bixby,2019
33909,The School by the Sea,Angela Brazil,2010
22109,The Black Wolf Pack,Dan Beard,2007
20327,The Boy Scouts on the Trail,George Durston,2007
21666,Uncle Rutherford's Nieces,Joanna H. Mathews,2007
32641,Earthsmith,Milton Lesser,2010
18190,Raggedy Ann Stories,Johnny Gruelle,2006
39871,Bikey the Skicycle and Other Tales of Jimmieboy,John Kendrick Bangs,2012
23243,Mister Galgenstrick,Karl Ettlinger,2007
41366,The Flying Boat,Herbert Strang,2012
44111,Red Dynamite,Roy J. Snell,2013
19551,Alice in Wonderland,J.C. Gorham,2006
50209,The Mystery of the Sycamore,Carolyn Wells,2015
32544,The Golden Amazons of Venus,John Murray Reynolds,2010
34410,The Treasure of the Isle of Mist,W. W. Tarn,2010
37180,Penelope Brandling,Vernon Lee,2011
38865,"The Maid of Honour, Vol. 1 (of 3)",Lewis Wingfield,2012
24241,Judy of York Hill,Ethel Hume Patterson Bennett,2008
59921,Drottning Moi-Même,Elisabeth Kuylenstierna-Wenster,2019
19129,The She Boss,Arthur Preston Hankins,2006
45492,Bats in the Wall,P. T. Raymond,2014
40737,Die Reise zum Mars,Hans Dominik,2012
38706,Robinson Crusoe (II/II),Daniel DeFoe,2012
7414,Poor White,Sherwood Anderson,2005
44181,L'oeuvre du comte de Mirabeau,HonorÃ©-Gabriel Riqueti Mirabeau,2013
29968,Quatro Novelas,Ana de Castro Osório,2009
27395,The Slave of Silence,Fred M. White,2008
47735,The Bull Calf and Other Tales,A. B. Frost,2014
36945,A Tatter of Scarlet,S. R. Crockett,2011
968,Life And Adventures Of Martin Chuzzlewit,Charles Dickens,2006
5674,Hectorâs Inheritance,Horatio Alger,2004
46988,Mother West Wind âWhenâ Stories,Thornton W. Burgess,2014
23384,"Gascoyne, the Sandal-Wood Trader",R.M. Ballantyne,2007
48096,Mr. Punch In Society,Various,2015
37522,Kort verhaal van eene aanmerkelijke luchtreis en nieuwe planeetontdekking,Willem Bilderdijk,2011
41627,"Futuria Fantasia, Winter 1940",Ray Bradbury,2012
3655,The Parent's Assistant,Maria Edgeworth,2015
45870,"Gold, Gold, in Cariboo!",Clive Phillipps-Wolley,2014
57294,"Under Lock and Key, Volume I (of 3)",T. W. Speight,2018
7344,Archibald Malmaison,Julian Hawthorne,2005
29267,Maria Dundee eli Puolalaiset Tukholmassa,G. H. (Gustaf Henrik) Mellin,2009
50165,The Flying Machine Boys on Duty,Frank Walton,2015
18934,My Lady Nicotine,J. M. Barrie,2006
31588,The House from Nowhere,Arthur G. Stangland,2010
32784,The Dark Goddess,Richard Sharpe Shaver,2010
45613,Don Winslow of the Navy,Frank V. Martinek,2014
45003,"Mr. Punch's History of Modern England Vol. II (of IV),--1857-1874",Charles L. Graves,2014
43763,Snap-Dragons,J.H. Ewing,2013
1083,The Arrow of Gold,Joseph Conrad,2009
58333,The Fall of Man,Richard Grant White,2018
19194,Rebel Raider,H. Beam Piper,2006
19012,The Two-Gun Man,Charles Alden Seltzer,2006
44534,A Trip to Mars,Fenton Ash,2013
2556,Mr. Jack Hamlin's Mediation and Other Stories,Bret Harte,2006
388,The Crossing,Winston Churchill,1995
15965,In Friendship's Guise,Wm. Murray Graydon,2005
56065,Der Luftpirat und sein lenkbares Luftschiff 40: Die Empörung im Weltenfahrzeug,Anonymous,2017
50598,The Dark Frigate,Charles Boardman Hawes,2015
44226,The Abandoned Farmers,Irvin S. Cobb,2013
12692,The High School Captain of the Team,H. Irving Hancock,2004
57149,The Camp Fire Girls at Driftwood Heights,Margaret Love Sanderson,2018
17043,The Sheriff's Son,William MacLeod Raine,2005
26437,The Rubaiyat of a Huffy Husband,Mary B. Little,2008
28521,The Power of Mesmerism,Anonymous,2009
27476,The Sign of the Spider,Bertram Mitford,2008
28515,The Saracen: Land of the Infidel,Robert Shea,2009
27475,That Girl Montana,Marah Ellis Ryan,2008
41363,Salaperäinen saari,Jules Verne,2012
12130,An Adulteration Act,W.W. Jacobs,2004
54847,The Red House Mystery,Margaret Hamilton Hungerford,2017
29764,Kid Scanlan,H. C. Witwer,2009
33805,"The Mysteries of Paris, Volume 6 of 6",Eugène Sue,2010
29062,Loukis Laras,Demetrios or Demetrius Bikelas or Vikelas,0
41919,Camp Venture,George Cary Eggleston,2013
11228,The Marrow of Tradition,Charles W. Chesnutt,2004
13967,Nedra,George Barr McCutcheon,2004
31257,Dainty's Cruel Rivals,Mrs. Alex McVeigh Miller,2010
11435,Small Means and Great Ends,Edited by Mrs. M. H. Adams,2004
54214,A Story of the Golden Age,James Baldwin,2017
57816,Jet Plane Mystery,Roy Judson Snell,2018
26260,This Simian World,Clarence Day,2008
27051,The Trail to Yesterday,Charles Alden Seltzer,2008
38111,English Society,George Du Maurier,2011
44804,"Betty Lee, Junior",Harriet Pyne Grove,2014
37530,The Story of an Ostrich,Judd Isaacs,2011
25303,The Bad Boy At Home,Walter T. Gray,2008
18610,Éloge du sein des femmes,Claude-François-Xavier Mercier de Compiègne,2006
9151,Ruggles of Red Gap,Harry Leon Wilson,2005
32412,The Black Tide,Arthur G. Stangland,2010
55420,For the Defence,Fergus Hume,2017
40004,"The Legend of Ulenspiegel, Vol. II (of 2)",Charles de Coster,2012
46589,Aikakone,H. G. Wells,2014
38888,Out of a Labyrinth,Lawrence L. Lynch,2012
25668,Vuosisatojen perintö 2,Aura,2008
44294,The Phantom Violin,Roy J. Snell,2013
38347,The Millionaire Baby,Anna Katharine Green,2011
12731,The High School Boys' Training Hike,H. Irving Hancock,2004
12214,Admiral Peters,W.W. Jacobs,2004
53089,The Creature Inside,Jack Sharkey,2016
7823,The Attache,Thomas Chandler Haliburton,2005
12005,Les Chants de Maldoror,Comte de Lautreamont,2004
1029,The Night-Born,Jack London,0
32777,The Great Keinplatz Experiment and Other Tales of Twilight and the Unseen,Sir Arthur Conan Doyle,2010
43941,Erämaan taistelu,Santeri Ivalo,2013
47841,The Haunted Fountain (A Judy Bolton Mystery),Margaret Sutton,2015
12449,A Reputed Changeling,Charlotte M. Yonge,2004
47012,"Fame and Fortune Weekly, No. 801, February 4, 1921",Various,2014
39375,Christmas Tree Land,Mary Louisa Molesworth,2012
2275,The Pioneers,James Fenimore Cooper,2000
9765,Unknown,Unknown,0
55256,The Story of a Donkey,Sophie Se?gur,2017
42056,The Red Window,Fergus Hume,2013
35991,Domesday Book,Edgar Lee Masters,2011
36426,The Motor Girls at Camp Surprise,Margaret Penrose,2011
38215,The Mary Frances Cook Book,Jane Earye Fryer,2011
21236,The Boy Hunters,Captain Mayne Reid,2007
16566,Aunt Jane's Nieces Abroad,Edith Van Dyne,2005
48742,The Missionary; vol. I,Lady Sidney Morgan,2015
55598,Shifting For Himself,Horatio Alger Jr.,2017
29571,Nan of Music Mountain,Frank H. Spearman,2009
26944,The Magic Soap Bubble,David Cory,2008
44841,The Mark of Cain,Carolyn Wells,2014
34215,Shadowings,Lafcadio Hearn,2010
54419,La LÃ©gende des sexes,Edmond Haraucourt,2017
17692,L'élixir de vie,Jules Lermina,2006
7247,"A Connecticut Yankee in King Arthur's Court, Part 6.",Mark Twain (Samuel Clemens),2004
5182,The Old English Baron,Clara Reeve,2004
28768,The History of Little King Pippin,Thomas Bewick,2009
23371,Blown to Bits,R.M. Ballantyne,2007
38029,Three Little Women,Gabrielle E. Jackson,2011
33382,Penny Nichols and the Black Imp,Joan Clark,2010
43275,Hvad Skovsøen gemte,Palle Rosenkrantz,2013
49229,Yule-Tide Yarns,Various,2015
42010,The Barrel Mystery,William J. (William James) Flynn,2013
10727,A Set of Rogues,Frank Barrett,2004
20152,The Winning Clue,"James Hay, Jr.",2006
45291,The Missing Prince,G. E. Farrow,2014
15705,The Silly Syclopedia,Noah Lott,2005
2868,The Green Mummy,Fergus Hume,2001
18943,Tom Slade at Black Lake,Percy Keese Fitzhugh,2006
8684,The Conquest of America,Cleveland Moffett,2005
48881,"OEuvres complÃ¨tes de Gustave Flaubert, tome 2",Gustave Flaubert,2015
2025,My Lady Caprice,Jeffery Farnol,2000
40848,The Gully of Bluemansdyke,A. Conan Doyle,2012
21052,The Pirate Shark,Elliott Whitney,2007
25199,Cantoni il volontario,Giuseppe Garibaldi,2008
2454,The Silent Bullet,Arthur B. Reeve,2001
12609,Back to the Woods,Hugh McHugh,2004
24632,The Fifth Form at Saint Dominic's,Talbot Baines Reed,2008
7437,A Peep Behind the Scenes,Mrs. O. F. Walton,2005
53774,The Mercer Boys in the Ghost Patrol,Capwell Wyckoff,2016
22033,Plotting in Pirate Seas,Francis Rolt-Wheeler,2007
10046,Salute to Adventurers,John Buchan,2003
34697,The Lost Wagon,James Arthur Kjelgaard,2010
30844,"""To Invade New York....""",Irwin Lewis,2010
49471,The Stories Polly Pepper Told,Margaret Sidney,2015
4624,Off-Hand Sketches,T. S. Arthur,2003
24839,The Blonde Lady,Maurice Leblanc,2008
22661,Clarimonde,ThÃ©ophile Gautier,2007
21294,Burr Junior,G. Manville Fenn,2007
48902,Sidsel Langröckchen,Hans Aanrud,2015
35254,In the Onyx Lobby,Carolyn Wells,2011
42961,The House With Sixty Closets,Frank Samuel Child,2013
54586,Die Ostereyer,Christoph von Schmid,2017
4506,Lost in the Fog,James De Mille,2003
10736,Children of the Frost,Jack London,2004
49025,Hypatia,Charles Kingsley,2015
10782,Homeward Bound,W.W. Jacobs,2004
2983,"Mark Twain, A Biography, Vol. 1, Part 2, 1866-1875",Albert Bigelow Paine,2006
31008,Frigid Fracas,Dallas McCord Reynolds,2010
11626,Dawn of All,Robert Hugh Benson,2004
26520,The Fighting Edge,William MacLeod Raine,2008
59369,Murder in Black Letter,Poul Anderson,2019
43584,The Mystery of the Secret Band,Edith Lavell,2013
52176,Tik-Tok of Oz,L. Frank (Lyman Frank) Baum,2016
57314,The Yellow Face,Fred M. White,2018
10165,Across the Zodiac,Percy Greg,2003
58000,Araukanien päällikkö,Gustave Aimard,2018
43219,"Raemaekers' Cartoon History of the War, Volume 3",Louis Raemaekers,2013
55609,The Squirrel's Pilgrim's Progress,J. D. Williams,2017
32542,Dave Dawson on Guadalcanal,Robert Sydney Bowen,2010
47615,The Saddle Boys at Circle Ranch,James Carson,2014
30007,A Dear Little Girl's Thanksgiving Holidays,Amy E. Blanchard,2009
23737,The Cat in Grandfather's House,Carl Henry Grabo,2007
37599,The Legend of the Glorious Adventures of Tyl Ulenspiegel in the land of Flanders and elsewhere,Charles de Coster,2011
10862,The White Waterfall,James Francis Dwyer,2004
28856,Donald and Dorothy,Mary Mapes Dodge,2009
2068,Keziah Coffin,Joseph C. Lincoln,2006
60017,Uncle Wiggily's Automobile,Howard R. Garis,2019
30836,Seven Keys to Baldpate,Earl Derr Biggers,2010
31737,The Sloths of Kruvny,Vern Fearing,2010
19855,Louis' School Days,E. J. May,2006
34409,The Three Heron's Feathers,Hermann Sudermann,2010
5150,The Ear in the Wall,Arthur B. Reeve,2004
19176,Kuvauksia metsäelämästä sivistyksen äärimmäisellä rajalla,James Fenimore Cooper,2006
52427,Vuosisadan lapsen tunnustus,Alfred de Musset,2016
1446,Perfect Behavior,Donald Ogden Stewart,1998
40907,A Dash .. .. .. For a Throne,Arthur W. Marchmont,2012
50215,Musta nuoli,Robert Louis Stevenson,2015
57325,Artful Anticks,Oliver Herford,2018
15274,The Girl from Montana,Grace Livingston Hill,2005
22319,Mezzerow Loves Company,Floyd L. Wallace,2010
706,The Amateur Cracksman,E. W. Hornung,1996
37976,Dot and Tot of Merryland,L. Frank Baum,2011
21705,In the Track of the Troops,R.M. Ballantyne,2007
48513,His Master's Voice,Gordon Randall Garrett,2015
32302,The Destroying Angel,Louis Joseph Vance,2010
32672,Direct Wire,Clee Garson,2010
34968,"Mystery and Confidence, Vol. 2",Elizabeth Pinchard,2011
55511,The Silver Bullet,Fergus Hume,2017
36348,"Our Artist in Cuba, Peru, Spain and Algiers",George W. Carleton,2011
1878,A Millionaire of Yesterday,E. Phillips Oppenheim,1999
35891,Humours of Irish Life,Various,2011
43100,"""Tex""",Clarence E. Mulford,2013
51468,The Love of Monsieur,George Gibbs,2016
45651,Mildred and Elsie,Martha Finley,2014
30333,Daddy's Girl,L. T. Meade,2009
21718,The Big Otter,R.M. Ballantyne,2007
43019,Love After Marriage; and Other Stories of the Heart,Caroline Lee Hentz,2013
60413,The Stars Incline,Jeanne Judson,2019
54648,Frank Reade Jr. and His Engine of the Clouds,Luis Senarens,2017
50051,The Motor Boys on Road and River,Clarence Young,2015
50105,Grace Harlowe's Overland Riders on the Old Apache Trail,Jessie Graham Flower,2015
45448,Monte-Criston kreivi,Alexandre Dumas,2014
10564,Fairy Gold,W.W. Jacobs,2004
14656,The Sword Maker,Robert Barr,2005
39778,Mollie and the Unwiseman Abroad,John Kendrick Bangs,2012
6073,"Smith and the Pharaohs, and Other Tales",Henry Rider Haggard,2006
10124,Aunt Jane's Nieces and Uncle John,Edith Van Dyne,2003
9240,The Man of Adamant,Nathaniel Hawthorne,2005
12419,Frontier Stories,Bret Harte,2004
37521,The Broken Bough,Anonymous,2011
402,Penrod,Booth Tarkington,2006
10994,The Good Resolution,Anonymous,2004
5081,Les Indes Noires,Jules Verne,2004
50732,Rebilius Cruso,Daniel Defoe,2015
34414,Just William,Richmal Crompton,2010
54540,Daughters of Destiny,L. Frank Baum,2017
10441,The Green Mouse,Robert W. Chambers,2003
55335,The Mercer Boys' Cruise in the Lassie,Capwell Wyckoff,2017
52549,Bloemensprookjes van Tante Jo,Louisa May Alcott,2016
46707,The Nurserymatograph,A Lawyer,2014
26806,Gamiani,Alfred de Musset,2008
33039,The Orphan,Clarence E. Mulford,2010
46128,Perseverance Island,Douglas Frazar,2014
14154,The Tale of Terror,Edith Birkhead,2004
30572,Silver and Gold,Dane Coolidge,2009
5082,Le chÃ¢teau des Carpathes,Jules Verne,2004
1585,The Wrong Box,Robert Louis Stevenson and Lloyd Osbourne,2006
29100,The Wild Geese,Stanley John Weyman,2009
42366,The Cozy Lion,Frances Hodgson Burnett,2013
51076,"Aaron Rodd, Diviner",E. Phillips Oppenheim,2017
